,body_neg,body_neu,body_pos,body_com,title_neg,title_neu,title_pos,title_com,Title Length,Body Length,Total Length,Title Emoji,Body Emoji,Title Ellipses,Body Ellipses,Title Hashtags,Body Hashtags,Title Exclamations,Body Exclamations,Status Rank,# Reviews,Target Rating
450,0.015,0.803,0.181,0.9612,0.0,1.0,0.0,0.0,8,128,136,0,0,0,0,0,0,0,0,0,1,4
451,0.038,0.671,0.291,0.9954,0.0,0.448,0.552,0.5719,6,197,203,0,0,0,0,0,0,0,1,0,1,5
452,0.0,0.795,0.205,0.9286,0.0,1.0,0.0,0.0,4,70,74,0,0,0,0,0,0,1,0,0,2,5
453,0.0,0.812,0.188,0.9107,0.0,1.0,0.0,0.0,10,61,71,0,0,0,0,0,0,0,0,1,1,5
465,0.0,0.812,0.188,0.9791,0.0,1.0,0.0,0.0,3,172,175,0,0,0,0,0,0,0,0,0,1,4
466,0.0,0.953,0.047,0.3919,0.809,0.191,0.0,-0.6408,2,61,63,0,0,0,0,0,0,0,0,0,1,1
467,0.0,1.0,0.0,0.0,0.0,0.244,0.756,0.4754,2,14,16,0,0,0,0,0,0,0,0,0,1,5
469,0.093,0.863,0.044,-0.9648,0.672,0.328,0.0,-0.6249,3,430,433,0,0,0,0,0,0,0,0,0,3,1
470,0.245,0.669,0.086,-0.6486,0.0,1.0,0.0,0.0,1,27,28,0,0,0,0,0,0,0,0,0,1,1
471,0.163,0.786,0.051,-0.5719,0.524,0.476,0.0,-0.5106,4,50,54,0,0,0,0,0,0,0,0,0,1,1
473,0.0,0.688,0.312,0.7088,0.0,1.0,0.0,0.0,2,19,21,0,0,0,0,0,0,1,1,3,1,5
476,0.02,0.709,0.271,0.9915,0.0,0.488,0.512,0.6369,5,159,164,0,0,0,0,0,0,0,1,1,1,5
478,0.072,0.565,0.363,0.961,0.333,0.667,0.0,-0.3612,8,46,54,0,0,0,0,0,0,0,0,3,1,5
479,0.015,0.668,0.317,0.9875,0.0,0.233,0.767,0.5106,2,96,98,0,0,0,0,0,0,0,0,0,1,5
480,0.059,0.51,0.431,0.91,0.4,0.6,0.0,-0.25,5,22,27,0,0,0,0,0,0,0,0,0,1,5
481,0.037,0.769,0.194,0.8644,0.263,0.737,0.0,-0.3612,9,70,79,0,1,0,0,0,0,0,2,3,1,5
482,0.048,0.719,0.234,0.9247,0.0,0.0,1.0,0.5574,1,66,67,0,0,0,0,0,0,0,0,3,1,5
483,0.024,0.768,0.208,0.9523,0.388,0.612,0.0,-0.2263,6,80,86,0,0,0,0,0,0,0,2,0,1,5
484,0.0,0.808,0.192,0.971,0.0,1.0,0.0,0.0,3,119,122,0,0,0,0,0,0,0,2,3,1,5
485,0.032,0.668,0.299,0.9184,0.0,0.0,1.0,0.7096,2,43,45,0,0,0,0,0,0,0,1,3,2,5
486,0.059,0.639,0.301,0.8381,0.218,0.782,0.0,-0.2382,8,28,36,0,0,0,0,0,0,0,0,2,1,5
487,0.017,0.773,0.21,0.9614,0.0,0.278,0.722,0.3818,3,106,109,0,0,0,0,0,0,0,2,3,1,5
488,0.03,0.814,0.156,0.8439,0.0,0.328,0.672,0.6249,3,79,82,0,0,0,0,0,0,0,0,0,1,5
489,0.067,0.746,0.188,0.9515,0.0,1.0,0.0,0.0,6,122,128,0,0,0,0,0,0,0,0,3,1,5
490,0.098,0.844,0.057,-0.9805,0.538,0.462,0.0,-0.5423,4,504,508,0,1,0,0,0,0,0,0,0,1,1
491,0.0,0.841,0.159,0.7974,0.0,1.0,0.0,0.0,1,55,56,0,0,0,0,0,0,0,0,2,1,5
492,0.028,0.758,0.214,0.9411,0.0,1.0,0.0,0.0,5,81,86,0,0,0,0,0,0,0,3,0,1,5
513,0.02,0.747,0.232,0.9944,0.0,1.0,0.0,0.0,3,218,221,0,0,0,0,0,0,0,0,0,1,4
514,0.0,0.677,0.323,0.9698,0.0,0.494,0.506,0.6249,5,65,70,0,0,0,0,0,0,0,0,0,1,4
515,0.0,0.763,0.237,0.9558,0.0,1.0,0.0,0.0,5,72,77,0,0,0,0,0,0,0,1,0,1,5
518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,5,7,0,0,0,0,0,0,0,0,3,1,5
519,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6114,2,5,7,0,0,0,0,0,0,1,3,3,1,5
520,0.111,0.836,0.053,-0.3905,0.746,0.254,0.0,-0.4466,2,51,53,0,0,0,0,0,0,0,0,0,1,1
521,0.0,0.758,0.242,0.8807,0.0,1.0,0.0,0.0,2,48,50,0,0,0,0,0,0,0,0,3,1,5
524,0.0,0.218,0.782,0.8016,0.0,0.185,0.815,0.6588,3,5,8,0,0,0,0,0,0,1,1,1,1,5
525,0.0,0.511,0.489,0.8885,0.0,0.494,0.506,0.6249,5,19,24,0,0,0,0,0,0,0,0,3,1,5
526,0.0,0.483,0.517,0.8168,0.0,0.0,1.0,0.7845,2,13,15,0,1,0,0,0,0,0,2,3,1,5
527,0.0,0.622,0.378,0.836,0.0,0.594,0.406,0.6249,7,18,25,0,0,0,0,0,0,0,0,0,1,5
528,0.0,0.594,0.406,0.6249,0.0,0.0,1.0,0.6249,1,9,10,0,0,0,0,0,0,0,0,0,1,5
529,0.0,0.379,0.621,0.8481,0.0,0.0,1.0,0.6249,1,7,8,0,0,0,0,0,0,0,0,0,1,5
530,0.0,0.477,0.523,0.6588,0.0,0.423,0.577,0.6249,6,11,17,0,0,0,0,0,0,0,1,0,1,5
531,0.0,0.728,0.272,0.6249,0.0,0.328,0.672,0.6249,3,15,18,0,0,0,0,0,0,0,0,0,1,5
532,0.0,0.215,0.785,0.807,0.0,0.196,0.804,0.6249,2,6,8,0,0,0,0,0,0,0,1,0,1,5
533,0.0,0.196,0.804,0.8481,0.0,0.0,1.0,0.6249,2,4,6,1,1,0,0,0,0,0,0,0,1,5
534,0.0,0.48,0.52,0.8217,0.0,0.313,0.687,0.6588,4,12,16,0,0,0,0,0,0,1,2,0,1,5
536,0.0,0.425,0.575,0.985,0.0,0.328,0.672,0.6249,4,42,46,0,0,0,0,0,0,0,2,1,1,5
538,0.0,0.774,0.226,0.6588,0.0,1.0,0.0,0.0,4,18,22,0,0,0,0,0,0,0,1,2,1,5
539,0.0,0.679,0.321,0.7964,0.0,0.196,0.804,0.6249,2,21,23,0,0,0,0,0,0,0,0,2,1,5
541,0.0,0.614,0.386,0.6588,0.0,0.196,0.804,0.6249,2,11,13,0,0,0,0,0,0,0,1,0,1,5
543,0.0,0.361,0.639,0.7959,0.0,0.0,1.0,0.6588,2,7,9,0,2,0,0,0,0,1,1,3,1,5
544,0.0,0.0,1.0,0.8852,0.0,0.0,1.0,0.7163,4,8,12,0,0,0,0,0,0,3,6,0,1,5
545,0.0,0.145,0.855,0.9147,0.0,0.0,1.0,0.7163,4,11,15,0,0,0,0,0,0,3,6,0,1,5
546,0.0,0.127,0.873,0.7845,0.0,0.227,0.773,0.5267,2,5,7,0,0,0,0,0,0,0,0,3,1,4
548,0.0,0.301,0.699,0.8519,0.0,1.0,0.0,0.0,2,8,10,0,0,1,1,0,0,0,0,0,1,5
549,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6249,1,5,6,0,0,0,0,0,0,0,0,3,1,5
550,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6249,1,1,2,0,0,0,0,0,0,0,0,0,1,5
552,0.223,0.777,0.0,-0.9312,0.339,0.661,0.0,-0.6249,11,68,79,0,0,0,0,0,0,0,1,0,1,1
553,0.259,0.741,0.0,-0.5423,0.778,0.222,0.0,-0.7906,5,15,20,0,0,0,0,0,0,0,0,0,1,1
554,0.256,0.744,0.0,-0.7019,0.0,0.56,0.44,0.484,7,19,26,0,0,0,0,0,0,1,2,3,1,1
555,0.148,0.674,0.179,-0.0026,0.391,0.435,0.174,-0.4574,7,90,97,0,0,0,0,0,0,1,0,0,1,1
556,0.185,0.414,0.4,0.5622,0.0,1.0,0.0,0.0,2,10,12,0,0,0,0,0,0,0,0,0,1,1
557,0.0,0.571,0.429,0.875,0.0,0.182,0.818,0.6696,4,22,26,0,0,0,0,0,0,1,6,0,2,5
558,0.0,0.378,0.622,0.7125,0.0,0.288,0.712,0.7125,3,5,8,0,0,0,0,0,0,0,0,0,1,5
559,0.106,0.872,0.022,-0.8001,0.0,1.0,0.0,0.0,9,154,163,0,0,0,0,0,0,3,28,0,1,1
560,0.235,0.741,0.024,-0.9079,0.0,1.0,0.0,0.0,8,52,60,0,0,0,0,0,0,0,5,0,1,1
561,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,4,6,0,1,0,0,0,0,0,1,0,1,1
563,0.042,0.877,0.081,0.7589,0.778,0.222,0.0,-0.5423,2,176,178,0,0,0,0,0,0,0,0,0,1,1
565,0.362,0.638,0.0,-0.7787,0.636,0.364,0.0,-0.5423,3,17,20,0,0,0,0,0,0,0,0,3,1,1
566,0.121,0.7,0.179,0.4691,0.636,0.364,0.0,-0.5423,3,53,56,0,0,0,0,0,0,0,0,0,1,1
568,0.189,0.811,0.0,-0.5644,0.412,0.588,0.0,-0.5423,6,28,34,0,0,0,0,0,0,0,0,3,1,1
569,0.235,0.672,0.093,-0.5859,0.35,0.4,0.25,-0.25,7,23,30,0,5,0,0,0,0,0,0,0,1,1
570,0.235,0.672,0.093,-0.5859,0.35,0.4,0.25,-0.25,7,23,30,0,5,0,0,0,0,0,0,0,1,1
572,0.369,0.571,0.06,-0.9094,0.778,0.222,0.0,-0.5423,2,40,42,0,0,0,0,0,0,0,4,0,1,1
573,0.442,0.558,0.0,-0.8591,0.778,0.222,0.0,-0.5423,2,19,21,0,0,0,0,0,0,0,0,0,1,1
575,0.424,0.493,0.083,-0.9206,0.368,0.632,0.0,-0.5423,8,33,41,0,0,0,0,0,0,0,0,0,1,1
576,0.424,0.493,0.083,-0.9206,0.368,0.632,0.0,-0.5423,8,33,41,0,0,0,0,0,0,0,0,0,1,1
577,0.494,0.506,0.0,-0.9286,0.702,0.298,0.0,-0.7951,6,20,26,0,0,0,0,0,0,0,0,0,1,1
578,0.261,0.612,0.127,-0.6858,0.756,0.244,0.0,-0.4767,2,59,61,0,0,0,0,0,0,0,0,1,1,1
581,0.875,0.125,0.0,-0.7906,0.629,0.371,0.0,-0.5256,3,4,7,0,0,0,0,0,0,0,0,0,1,1
582,0.875,0.125,0.0,-0.7906,0.629,0.371,0.0,-0.5256,3,4,7,0,0,0,0,0,0,0,0,0,1,1
584,0.021,0.799,0.179,0.9348,0.0,1.0,0.0,0.0,7,104,111,0,0,0,0,0,0,0,1,0,1,5
585,0.0,0.75,0.25,0.8258,0.0,1.0,0.0,0.0,7,29,36,0,0,0,0,0,0,0,0,0,1,5
586,0.012,0.8,0.188,0.9392,0.0,0.256,0.744,0.4404,2,106,108,0,0,0,0,0,0,0,0,0,1,5
587,0.0,0.896,0.104,0.2732,0.0,1.0,0.0,0.0,5,22,27,0,0,0,0,0,0,0,0,3,1,5
588,0.14,0.662,0.198,0.5269,0.0,0.789,0.211,0.1531,7,52,59,0,0,0,0,0,0,0,0,0,3,1
591,0.0,0.37,0.63,0.7783,0.0,0.435,0.565,0.5994,4,7,11,6,7,0,0,0,0,0,0,0,1,5
592,0.0,0.642,0.358,0.5994,0.0,1.0,0.0,0.0,2,8,10,0,0,0,0,1,0,0,0,0,1,5
593,0.036,0.722,0.242,0.936,0.0,0.435,0.565,0.5994,4,61,65,0,0,0,0,0,0,0,0,0,1,5
594,0.0,0.323,0.677,0.636,0.0,0.0,1.0,0.6114,2,4,6,0,0,0,0,0,0,1,1,1,1,5
595,0.0,0.527,0.473,0.8439,0.0,1.0,0.0,0.0,5,14,19,0,0,0,0,0,0,1,1,3,1,5
596,0.0,0.275,0.725,0.8356,0.0,0.208,0.792,0.8225,5,7,12,0,0,0,0,0,0,0,1,3,1,5
597,0.0,0.491,0.509,0.926,0.0,0.37,0.63,0.7783,6,21,27,0,0,0,0,0,0,0,0,3,1,5
600,0.0,0.333,0.667,0.8402,0.0,0.204,0.796,0.5994,2,7,9,0,2,0,0,0,0,0,0,0,1,5
606,0.089,0.853,0.058,-0.38,0.0,1.0,0.0,0.0,5,59,64,0,0,1,0,0,0,0,0,0,1,1
607,0.139,0.792,0.069,-0.9728,0.0,1.0,0.0,0.0,7,292,299,0,0,0,0,0,0,0,5,0,1,1
608,0.139,0.792,0.069,-0.9728,0.0,1.0,0.0,0.0,7,292,299,0,0,0,0,0,0,0,5,0,1,1
609,0.146,0.643,0.211,0.6597,0.556,0.444,0.0,-0.3612,3,72,75,0,0,0,0,0,0,0,0,0,1,2
610,0.146,0.643,0.211,0.6597,0.556,0.444,0.0,-0.3612,3,72,75,0,0,0,0,0,0,0,0,0,1,2
611,0.0,0.771,0.229,0.8487,0.0,1.0,0.0,0.0,3,40,43,0,0,0,0,0,0,0,0,0,2,5
612,0.13,0.829,0.041,-0.8634,0.0,1.0,0.0,0.0,5,119,124,0,0,0,0,0,0,0,0,0,1,1
613,0.13,0.829,0.041,-0.8634,0.0,1.0,0.0,0.0,5,119,124,0,0,0,0,0,0,0,0,0,1,1
614,0.128,0.872,0.0,-0.296,0.0,1.0,0.0,0.0,6,21,27,0,0,0,0,0,0,0,0,0,1,1
616,0.0,0.902,0.098,0.5352,0.0,0.0,1.0,0.6114,2,48,50,0,0,0,0,0,0,1,0,3,1,5
617,0.0,0.879,0.121,0.4404,0.0,0.614,0.386,0.4847,7,23,30,0,0,0,0,0,0,0,0,0,4,5
618,0.077,0.584,0.339,0.8807,0.0,0.515,0.485,0.5719,7,36,43,0,0,0,0,0,0,0,0,0,1,5
619,0.0,0.658,0.342,0.7778,0.0,0.69,0.31,0.2023,6,28,34,0,0,0,0,0,0,0,0,0,1,5
620,0.0,0.781,0.219,0.7717,0.0,1.0,0.0,0.0,3,43,46,0,0,0,0,0,0,0,0,0,1,5
621,0.126,0.857,0.017,-0.8222,0.178,0.822,0.0,-0.0772,9,74,83,0,0,1,0,0,0,0,1,0,2,1
623,0.043,0.957,0.0,-0.1326,0.0,1.0,0.0,0.0,7,40,47,0,0,0,1,0,0,0,0,0,1,1
631,0.115,0.724,0.16,0.8681,0.418,0.306,0.276,-0.34,5,258,263,0,0,0,0,0,0,0,0,0,1,1
632,0.068,0.813,0.119,0.7634,0.146,0.854,0.0,-0.4404,19,197,216,0,0,0,0,0,0,0,1,0,1,1
633,0.0,0.909,0.091,0.7527,0.0,1.0,0.0,0.0,8,76,84,0,0,0,0,0,0,0,8,0,1,1
634,0.036,0.679,0.285,0.9612,0.0,0.4,0.6,0.6696,5,74,79,0,0,0,0,0,0,1,1,3,1,5
636,0.0,0.903,0.097,0.3291,0.0,0.575,0.425,0.5719,6,26,32,0,0,0,0,0,0,0,0,0,1,1
637,0.133,0.717,0.15,0.0202,0.0,1.0,0.0,0.0,7,62,69,0,0,0,0,0,0,0,0,0,1,4
640,0.03,0.764,0.206,0.9687,0.0,0.313,0.687,0.6588,5,137,142,0,0,0,0,0,0,1,2,0,1,4
647,0.0,0.598,0.402,0.7482,0.0,0.427,0.573,0.7482,9,20,29,0,0,0,0,0,3,4,4,0,1,5
648,0.0,0.572,0.428,0.6696,0.0,0.417,0.583,0.6369,4,10,14,0,0,0,0,0,0,0,1,0,1,5
649,0.0,0.417,0.583,0.6369,0.0,1.0,0.0,0.0,1,5,6,0,0,0,0,0,0,0,0,0,1,5
650,0.0,0.737,0.263,0.9015,0.0,0.173,0.827,0.6988,4,48,52,0,3,0,0,0,0,2,8,2,1,5
651,0.0,0.371,0.629,0.7249,0.0,0.323,0.677,0.6369,3,14,17,0,12,0,0,0,3,0,3,3,1,5
652,0.0,0.464,0.536,0.9136,0.0,0.323,0.677,0.6369,3,17,20,0,0,0,0,0,0,0,0,3,1,5
653,0.0,0.433,0.567,0.9403,0.0,0.455,0.545,0.802,9,26,35,0,0,0,0,0,3,0,0,0,1,5
654,0.0,0.488,0.512,0.6369,0.0,0.323,0.677,0.6369,3,6,9,0,0,0,0,0,0,0,0,1,1,5
655,0.083,0.769,0.149,0.6246,0.0,0.323,0.677,0.6369,3,50,53,0,0,0,0,0,0,0,0,0,1,5
656,0.0,0.488,0.512,0.6369,0.0,0.323,0.677,0.6369,3,6,9,0,0,0,0,0,0,0,0,1,2,5
657,0.0,0.682,0.318,0.6369,0.0,0.543,0.457,0.6369,7,13,20,0,0,0,0,0,0,0,0,1,1,5
658,0.0,0.458,0.542,0.8507,0.0,0.4,0.6,0.6696,5,13,18,0,0,0,0,0,0,1,4,0,1,5
659,0.0,0.594,0.406,0.6988,0.0,0.417,0.583,0.6369,4,13,17,0,0,0,0,0,0,0,2,0,1,5
660,0.0,0.625,0.375,0.6369,0.0,0.588,0.412,0.6369,7,9,16,0,0,0,0,0,0,0,0,0,1,5
661,0.0,0.625,0.375,0.6369,0.0,0.543,0.457,0.6369,7,10,17,1,1,0,0,0,0,0,0,0,1,5
662,0.0,0.723,0.277,0.7845,0.0,0.488,0.512,0.6369,5,29,34,0,0,0,0,0,4,0,0,0,1,5
663,0.0,0.724,0.276,0.8832,0.0,0.323,0.677,0.6369,3,37,40,0,0,0,0,0,0,0,1,1,1,5
664,0.0,0.724,0.276,0.6369,0.0,0.488,0.512,0.6369,5,15,20,0,0,0,0,0,0,0,0,0,1,5
665,0.077,0.455,0.468,0.9822,0.0,0.297,0.703,0.7964,5,56,61,0,0,0,0,0,0,0,1,0,1,5
666,0.0,0.396,0.604,0.9042,0.0,0.323,0.677,0.6369,3,16,19,0,0,0,0,0,0,0,0,0,1,5
667,0.0,0.488,0.512,0.6369,0.0,0.323,0.677,0.6369,4,7,11,0,0,0,0,0,0,0,0,1,1,5
668,0.0,0.537,0.463,0.8586,0.0,0.323,0.677,0.6369,3,17,20,0,0,0,0,0,0,0,0,0,1,5
669,0.0,0.588,0.412,0.6369,0.0,0.543,0.457,0.6369,8,11,19,0,0,0,0,0,0,0,0,0,1,5
670,0.0,0.323,0.677,0.6369,0.0,0.323,0.677,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
671,0.0,0.323,0.677,0.6369,0.0,0.323,0.677,0.6369,3,3,6,0,0,0,0,0,0,0,0,0,1,5
672,0.0,0.222,0.778,0.7901,0.0,0.192,0.808,0.6369,2,6,8,0,0,0,0,0,0,0,1,2,1,5
674,0.0,0.192,0.808,0.8555,0.0,0.192,0.808,0.6369,2,4,6,0,0,0,0,0,0,0,0,0,1,5
675,0.0,0.323,0.677,0.6369,0.0,0.192,0.808,0.6369,2,4,6,0,0,0,0,0,0,0,0,0,1,5
676,0.077,0.568,0.355,0.8689,0.0,0.588,0.412,0.6369,7,26,33,0,0,0,0,0,0,0,0,0,1,5
677,0.0,0.427,0.573,0.7717,0.0,0.248,0.752,0.8442,7,9,16,1,1,0,0,0,0,0,0,0,1,5
678,0.0,0.717,0.283,0.7964,0.0,0.417,0.583,0.6369,4,28,32,0,0,0,0,0,1,0,0,0,1,5
679,0.0,0.175,0.825,0.9337,0.0,0.192,0.808,0.6369,2,10,12,0,0,0,0,0,0,0,0,1,1,5
681,0.0,0.652,0.348,0.8157,0.0,0.455,0.545,0.6988,7,22,29,0,0,0,0,0,0,2,4,0,1,5
682,0.0,0.38,0.62,0.9458,0.0,0.543,0.457,0.6369,6,20,26,0,0,0,0,0,0,0,2,0,3,5
683,0.0,0.769,0.231,0.6369,0.0,0.488,0.512,0.6369,6,24,30,0,0,0,0,0,3,0,0,0,1,5
684,0.0,0.662,0.338,0.8658,0.0,0.417,0.583,0.6369,4,26,30,0,0,0,0,0,0,0,0,1,1,5
685,0.0,0.543,0.457,0.6369,0.0,0.543,0.457,0.6369,7,8,15,0,0,0,0,0,0,0,0,0,1,5
686,0.0,0.488,0.512,0.6369,0.0,0.323,0.677,0.6369,3,7,10,0,0,0,0,0,0,0,0,1,1,5
688,0.0,0.641,0.359,0.9676,0.0,0.239,0.761,0.4926,3,58,61,0,0,0,0,0,0,1,6,0,3,5
689,0.0,0.457,0.543,0.9168,0.0,0.488,0.512,0.6369,5,14,19,0,0,0,0,0,0,0,0,3,1,5
691,0.056,0.688,0.255,0.8491,0.0,0.323,0.677,0.6369,3,34,37,0,0,0,0,0,0,0,3,0,1,5
694,0.0,0.645,0.355,0.6705,0.0,0.4,0.6,0.8176,8,15,23,0,0,0,0,0,0,0,0,1,1,5
700,0.0,0.508,0.492,0.4404,0.0,0.408,0.592,0.4404,3,5,8,0,0,0,0,0,0,0,0,0,1,5
701,0.173,0.641,0.186,0.0516,0.0,0.58,0.42,0.4404,5,15,20,0,0,0,0,0,0,0,0,0,1,1
702,0.173,0.641,0.186,0.0516,0.0,0.58,0.42,0.4404,5,15,20,0,0,0,0,0,0,0,0,0,1,1
704,0.092,0.833,0.076,-0.4767,0.202,0.532,0.266,0.1531,7,133,140,0,0,0,0,0,0,0,0,0,1,1
706,0.0,0.669,0.331,0.836,0.0,1.0,0.0,0.0,3,21,24,0,0,0,0,0,0,0,0,3,1,5
707,0.0,0.632,0.368,0.8879,0.0,1.0,0.0,0.0,5,31,36,0,0,0,0,0,0,0,3,2,1,5
712,0.29,0.71,0.0,-0.9049,0.455,0.545,0.0,-0.516,5,41,46,0,0,0,0,0,0,0,0,0,1,1
713,0.257,0.546,0.197,-0.2732,0.524,0.476,0.0,-0.5106,4,26,30,0,0,0,0,0,0,0,0,0,1,1
714,0.359,0.641,0.0,-0.977,0.0,1.0,0.0,0.0,2,62,64,0,0,0,0,0,1,0,0,0,1,1
715,0.359,0.641,0.0,-0.977,0.0,1.0,0.0,0.0,2,62,64,0,0,0,0,0,1,0,0,0,1,1
727,0.0,0.748,0.252,0.6597,0.0,0.256,0.744,0.4404,2,21,23,0,0,0,0,0,0,0,0,3,1,5
731,0.122,0.831,0.047,-0.6186,0.0,1.0,0.0,0.0,7,74,81,0,0,0,0,0,0,5,4,0,1,1
733,0.095,0.781,0.124,-0.3778,0.631,0.369,0.0,-0.7804,9,65,74,0,0,0,0,0,0,0,6,0,1,1
734,0.079,0.921,0.0,-0.3595,1.0,0.0,0.0,-0.5719,1,39,40,0,0,0,0,0,1,0,1,0,1,1
735,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,13,15,0,0,0,0,0,0,0,0,2,1,5
738,0.0,0.841,0.159,0.7239,0.0,1.0,0.0,0.0,7,40,47,0,0,0,0,0,0,0,0,3,1,5
740,0.0,0.767,0.233,0.9245,0.0,0.4,0.6,0.6696,5,61,66,0,0,0,0,0,0,1,1,1,1,5
742,0.097,0.799,0.104,-0.1677,1.0,0.0,0.0,-0.4939,1,55,56,0,0,0,0,0,0,0,0,0,1,2
743,0.0,0.39,0.61,0.6892,0.0,1.0,0.0,0.0,2,6,8,0,0,0,0,0,0,1,2,2,1,4
744,0.0,0.611,0.389,0.8805,0.0,0.618,0.382,0.4754,6,19,25,0,0,0,0,0,0,0,0,2,1,5
750,0.098,0.824,0.078,0.0258,0.0,1.0,0.0,0.0,6,50,56,0,0,0,0,0,0,0,0,0,1,1
753,0.279,0.721,0.0,-0.4767,0.341,0.659,0.0,-0.4767,7,11,18,0,0,0,0,0,0,0,0,0,1,1
758,0.082,0.849,0.068,-0.128,0.0,1.0,0.0,0.0,3,43,46,0,0,0,0,0,0,0,0,0,1,1
759,0.199,0.709,0.092,-0.8739,0.0,1.0,0.0,0.0,4,60,64,0,0,0,0,0,0,0,1,0,1,1
760,0.199,0.709,0.092,-0.8739,0.0,1.0,0.0,0.0,4,60,64,0,0,0,0,0,0,0,1,0,1,1
761,0.062,0.865,0.073,0.1027,0.0,0.426,0.574,0.4019,5,41,46,0,0,0,0,0,0,0,0,0,1,1
763,0.0,0.566,0.434,0.7696,0.0,0.556,0.444,0.4927,5,17,22,0,0,0,0,0,0,0,0,3,1,5
764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,10,16,0,0,0,0,0,0,0,1,3,1,5
765,0.089,0.848,0.063,-0.4386,0.0,1.0,0.0,0.0,7,191,198,0,0,0,0,0,0,0,0,0,1,1
766,0.089,0.848,0.063,-0.4386,0.0,1.0,0.0,0.0,7,191,198,0,0,0,0,0,0,0,0,0,1,1
770,0.0,0.872,0.128,0.296,0.0,1.0,0.0,0.0,3,18,21,0,0,0,0,0,0,0,0,2,2,4
773,0.191,0.715,0.095,-0.968,0.333,0.667,0.0,-0.3612,6,174,180,0,0,0,0,0,0,0,8,0,1,1
785,0.286,0.714,0.0,-0.6808,0.359,0.641,0.0,-0.4215,6,16,22,0,0,0,0,0,0,0,0,0,1,1
786,0.286,0.714,0.0,-0.6808,0.359,0.641,0.0,-0.4215,6,16,22,0,0,0,0,0,0,0,0,0,1,1
787,0.177,0.733,0.09,-0.7497,0.0,1.0,0.0,0.0,5,55,60,0,0,1,0,0,0,0,0,0,1,1
789,0.0,0.921,0.079,0.2023,0.0,0.606,0.394,0.0772,3,24,27,0,0,0,0,0,0,0,0,0,1,1
790,0.203,0.63,0.166,-0.1649,0.0,0.58,0.42,0.4404,6,19,25,0,0,0,0,0,0,0,2,0,1,1
791,0.203,0.63,0.166,-0.1649,0.0,0.58,0.42,0.4404,6,19,25,0,0,0,0,0,0,0,2,0,1,1
793,0.139,0.796,0.065,-0.3812,0.31,0.69,0.0,-0.4013,8,37,45,0,0,0,0,0,0,0,0,2,2,5
794,0.149,0.851,0.0,-0.4215,0.0,1.0,0.0,0.0,7,21,28,0,0,0,0,0,0,0,0,3,1,1
802,0.222,0.745,0.033,-0.8091,0.0,1.0,0.0,0.0,6,40,46,0,0,0,0,0,0,0,0,0,1,1
803,0.222,0.745,0.033,-0.8091,0.0,1.0,0.0,0.0,6,40,46,0,0,0,0,0,0,0,0,0,1,1
805,0.576,0.265,0.16,-0.6921,0.647,0.353,0.0,-0.6697,5,6,11,0,0,0,0,0,0,0,0,0,1,1
807,0.054,0.675,0.27,0.974,0.485,0.515,0.0,-0.5809,7,111,118,0,0,0,0,0,0,0,3,2,1,5
809,0.0,0.76,0.24,0.69,0.0,0.233,0.767,0.5106,2,25,27,0,0,0,0,0,0,0,1,3,1,5
810,0.0,0.698,0.302,0.6369,0.0,0.4,0.6,0.128,2,21,23,0,0,0,0,0,0,0,0,1,1,5
812,0.0,0.791,0.209,0.4404,0.0,1.0,0.0,0.0,2,14,16,0,0,0,0,0,0,0,0,0,1,5
818,0.385,0.615,0.0,-0.7405,0.464,0.536,0.0,-0.3818,4,17,21,0,0,0,0,0,0,0,5,0,2,1
821,0.0,0.741,0.259,0.6808,0.0,1.0,0.0,0.0,6,21,27,0,0,0,0,0,0,0,0,3,1,5
822,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,14,21,0,0,0,0,0,0,0,0,0,1,1
869,0.0,0.726,0.274,0.7783,0.0,1.0,0.0,0.0,7,24,31,0,0,0,0,0,0,0,0,2,1,4
870,0.0,0.847,0.153,0.8316,0.0,0.68,0.32,0.5106,11,75,86,0,0,0,0,0,0,0,0,2,1,5
871,0.0,0.622,0.378,0.7257,0.0,0.463,0.537,0.6997,7,15,22,0,0,0,0,0,0,0,1,2,1,5
872,0.0,0.805,0.195,0.4404,0.0,1.0,0.0,0.0,5,15,20,0,0,0,0,0,0,0,0,2,1,5
873,0.0,0.727,0.273,0.759,0.0,1.0,0.0,0.0,6,26,32,0,0,0,0,0,0,0,0,2,1,5
874,0.0,0.895,0.105,0.4019,0.0,1.0,0.0,0.0,7,27,34,0,0,0,0,0,0,0,0,2,1,1
875,0.0,0.707,0.293,0.4404,0.0,0.58,0.42,0.4404,7,10,17,0,0,0,0,0,0,0,0,3,1,5
876,0.0,0.421,0.579,0.6705,0.0,0.408,0.592,0.4404,3,8,11,0,0,0,0,0,0,0,0,2,1,5
